<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
NASDAQ 100;D;20110210;000000;2360.51;2366.28;2341.81;2362.78;0;0
NASDAQ 100;D;20110211;000000;2362.53;2381.4;2353.3;2379.33;0;0
NASDAQ 100;D;20110212;000000;2379.45;2379.5;2379.15;2379.15;0;0
NASDAQ 100;D;20110213;000000;2379.15;2379.15;2379.15;2379.15;0;0
NASDAQ 100;D;20110214;000000;2379.67;2388.62;2378.16;2385.39;0;0
NASDAQ 100;D;20110215;000000;2385.33;2386;2371.2;2381.7;0;0
NASDAQ 100;D;20110216;000000;2381.77;2403.52;2381.77;2397.46;0;0
NASDAQ 100;D;20110217;000000;2397.55;2400.89;2384.25;2397.09;0;0
NASDAQ 100;D;20110218;000000;2397.03;2400.47;2382.39;2391.06;0;0
NASDAQ 100;D;20110219;000000;2391.07;2392.47;2391.07;2392.47;0;0
NASDAQ 100;D;20110220;000000;2392.47;2392.47;2392.47;2392.47;0;0
NASDAQ 100;D;20110221;000000;2392.47;2392.47;2392.47;2392.47;0;0
NASDAQ 100;D;20110222;000000;2353.81;2366.43;2318.4;2322.47;0;0
NASDAQ 100;D;20110223;000000;2322.9;2329.13;2284.65;2302.17;0;0
NASDAQ 100;D;20110224;000000;2302.08;2321.2;2285.77;2314;0;0
NASDAQ 100;D;20110225;000000;2313.68;2349.5;2313;2346.58;0;0
NASDAQ 100;D;20110226;000000;2346.54;2346.6;2346;2346.29;0;0
NASDAQ 100;D;20110227;000000;2346.29;2346.29;2346;2346.29;0;0
NASDAQ 100;D;20110228;000000;2354.98;2362.79;2338.21;2351.28;0;0
NASDAQ 100;D;20110301;000000;2351.84;2359.98;2308.05;2314.03;0;0
NASDAQ 100;D;20110302;000000;2313.97;2340.8;2311.99;2326.6;0;0
NASDAQ 100;D;20110303;000000;2326.55;2375.67;2326.55;2371.54;0;0
NASDAQ 100;D;20110304;000000;2371.31;2371.76;2344.62;2359.5;0;0
NASDAQ 100;D;20110305;000000;2359.72;2360.04;2359.72;2359.96;0;0
NASDAQ 100;D;20110306;000000;2359.96;2359.96;2359.96;2359.96;0;0
NASDAQ 100;D;20110307;000000;2367.92;2370.91;2307.39;2328.42;0;0
NASDAQ 100;D;20110308;000000;2328.65;2347.51;2310.96;2337.4;0;0
NASDAQ 100;D;20110309;000000;2337.51;2337.55;2309.28;2321.64;0;0
NASDAQ 100;D;20110310;000000;2321.73;2323;2276.12;2284.57;0;0
NASDAQ 100;D;20110311;000000;2284.82;2305.97;2275.07;2299.28;0;0
NASDAQ 100;D;20110312;000000;2299.05;2299.26;2298.91;2299.26;0;0
NASDAQ 100;D;20110313;000000;2299.26;2299.26;2299.26;2299.26;0;0
NASDAQ 100;D;20110314;000000;2286.77;2302.92;2274.12;2290.72;0;0
NASDAQ 100;D;20110315;000000;2291;2291;2217.43;2259.62;0;0
NASDAQ 100;D;20110316;000000;2260;2260;2188.92;2202.97;0;0
NASDAQ 100;D;20110317;000000;2203;2247.93;2203;2225.24;0;0
NASDAQ 100;D;20110318;000000;2225;2249.39;2217.95;2221.07;0;0
NASDAQ 100;D;20110319;000000;2221.07;2221.07;2221.07;2221.07;0;0
NASDAQ 100;D;20110320;000000;2221.07;2221.07;2221.07;2221.07;0;0
NASDAQ 100;D;20110321;000000;2250.91;2273.11;2249.46;2262.7;0;0
NASDAQ 100;D;20110322;000000;2264.07;2266.09;2253.08;2257.96;0;0
NASDAQ 100;D;20110323;000000;2251.49;2276.62;2234.94;2270.5;0;0
NASDAQ 100;D;20110324;000000;2287.01;2315.56;2275.65;2312.09;0;0
NASDAQ 100;D;20110325;000000;2319.07;2331.63;2314.02;2316.36;0;0
NASDAQ 100;D;20110326;000000;2316.36;2316.36;2316.36;2316.36;0;0
NASDAQ 100;D;20110327;000000;2316.36;2316.36;2316.36;2316.36;0;0
NASDAQ 100;D;20110328;000000;2325.13;2326.12;2303.06;2303.83;0;0
NASDAQ 100;D;20110329;000000;2303.77;2325.05;2291.78;2324.96;0;0
NASDAQ 100;D;20110330;000000;2324.97;2340.39;2324.97;2336.25;0;0
NASDAQ 100;D;20110331;000000;2336.37;2342.24;2329.63;2340.11;0;0
NASDAQ 100;D;20110401;000000;2340.28;2359.16;2334.95;2341.24;0;0
NASDAQ 100;D;20110402;000000;2341.33;2342.92;2341.33;2342.92;0;0
NASDAQ 100;D;20110403;000000;2342.92;2342.92;2342.92;2342.92;0;0
NASDAQ 100;D;20110404;000000;2347.71;2350.34;2324.02;2333.45;0;0
NASDAQ 100;D;20110405;000000;2333.67;2342.34;2323.44;2327.56;0;0
NASDAQ 100;D;20110406;000000;2327.43;2352.25;2320.32;2332.36;0;0
NASDAQ 100;D;20110407;000000;2332.49;2346.86;2315.86;2332.1;0;0
NASDAQ 100;D;20110408;000000;2332.32;2345.41;2313.33;2320.64;0;0
NASDAQ 100;D;20110409;000000;2321.07;2321.18;2321.07;2321.18;0;0
NASDAQ 100;D;20110410;000000;2321.18;2321.18;2321.18;2321.18;0;0
NASDAQ 100;D;20110411;000000;2330.26;2333.92;2305.53;2313.68;0;0
NASDAQ 100;D;20110412;000000;2313.64;2314.5;2288.68;2297.25;0;0
NASDAQ 100;D;20110413;000000;2297.38;2322.6;2297.36;2316.21;0;0
NASDAQ 100;D;20110414;000000;2316.17;2316.63;2291.79;2312.07;0;0
NASDAQ 100;D;20110415;000000;2312.02;2316.82;2293.53;2307.36;0;0
NASDAQ 100;D;20110416;000000;2307.32;2307.58;2307.18;2307.58;0;0
NASDAQ 100;D;20110417;000000;2307.58;2307.58;2307.58;2307.58;0;0
NASDAQ 100;D;20110418;000000;2280.67;2293.08;2254.88;2292.76;0;0
NASDAQ 100;D;20110419;000000;2292.43;2306.3;2286.59;2306.17;0;0
NASDAQ 100;D;20110420;000000;2306.34;2360.69;2306.34;2357.81;0;0
NASDAQ 100;D;20110421;000000;2357.75;2381.2;2357.51;2377.13;0;0
NASDAQ 100;D;20110422;000000;2377.2;2377.36;2377.2;2377.3;0;0
NASDAQ 100;D;20110423;000000;2377.3;2377.3;2377.3;2377.3;0;0
NASDAQ 100;D;20110424;000000;2377.3;2377.3;2377.3;2377.3;0;0
NASDAQ 100;D;20110425;000000;2377.91;2385.03;2375.14;2383.36;0;0
NASDAQ 100;D;20110426;000000;2383.59;2405.23;2383.59;2396.35;0;0
NASDAQ 100;D;20110427;000000;2396.43;2415.84;2390.52;2413.38;0;0
NASDAQ 100;D;20110428;000000;2413.41;2413.66;2398.93;2409.03;0;0
NASDAQ 100;D;20110429;000000;2409.01;2415.56;2403.25;2405.82;0;0
NASDAQ 100;D;20110430;000000;2406.14;2406.14;2404.08;2404.08;0;0
NASDAQ 100;D;20110501;000000;2404.08;2404.08;2404.08;2404.08;0;0
NASDAQ 100;D;20110502;000000;2416.52;2417.83;2397.48;2406.33;0;0
NASDAQ 100;D;20110503;000000;2400.04;2405.05;2377.33;2392.08;0;0
NASDAQ 100;D;20110504;000000;2392.1;2398.46;2367.72;2387.06;0;0
NASDAQ 100;D;20110505;000000;2387.15;2402.05;2366.73;2375.09;0;0
NASDAQ 100;D;20110506;000000;2374.67;2411.63;2374.67;2383.04;0;0
NASDAQ 100;D;20110507;000000;2382.93;2383.18;2382.85;2383.18;0;0
NASDAQ 100;D;20110508;000000;2383.18;2383.18;2383.18;2383.18;0;0
NASDAQ 100;D;20110509;000000;2384.2;2399.68;2376.96;2391;0;0
NASDAQ 100;D;20110510;000000;2390.9;2414.58;2390.9;2410.79;0;0
NASDAQ 100;D;20110511;000000;2410.98;2415.9;2377.43;2392.79;0;0
NASDAQ 100;D;20110512;000000;2392.85;2410.45;2372.19;2407.79;0;0
NASDAQ 100;D;20110513;000000;2407.58;2407.89;2378.79;2379.31;0;0
NASDAQ 100;D;20110514;000000;2379.36;2379.36;2379.16;2379.24;0;0
NASDAQ 100;D;20110515;000000;2379.24;2379.24;2379.24;2379.24;0;0
NASDAQ 100;D;20110516;000000;2368.47;2375.36;2332.91;2338.03;0;0
NASDAQ 100;D;20110517;000000;2338.07;2343.49;2320.33;2343.47;0;0
NASDAQ 100;D;20110518;000000;2343.43;2366.4;2337.48;2362.92;0;0
NASDAQ 100;D;20110519;000000;2362.9;2374.22;2355.4;2369.47;0;0
NASDAQ 100;D;20110520;000000;2369.6;2369.67;2348.75;2351.5;0;0
NASDAQ 100;D;20110521;000000;2351.35;2351.43;2351.23;2351.43;0;0
NASDAQ 100;D;20110522;000000;2351.43;2351.43;2351.43;2351.43;0;0
NASDAQ 100;D;20110523;000000;2318.16;2325.86;2306.43;2316.82;0;0
NASDAQ 100;D;20110524;000000;2316.84;2322.63;2302.36;2303.16;0;0
NASDAQ 100;D;20110525;000000;2303.35;2321.51;2298.72;2310.99;0;0
NASDAQ 100;D;20110526;000000;2310.97;2332.02;2306.13;2325.49;0;0
NASDAQ 100;D;20110527;000000;2325.46;2339.1;2325.46;2336.29;0;0
NASDAQ 100;D;20110528;000000;2336.24;2336.24;2336.09;2336.09;0;0
NASDAQ 100;D;20110529;000000;2336.09;2336.09;2336.09;2336.09;0;0
NASDAQ 100;D;20110530;000000;2336.09;2336.09;2336.09;2336.09;0;0
NASDAQ 100;D;20110531;000000;2359.35;2372.09;2347.23;2372.09;0;0
NASDAQ 100;D;20110601;000000;2372.15;2373.8;2321;2322.64;0;0
NASDAQ 100;D;20110602;000000;2322.67;2335.57;2314.69;2327.24;0;0
NASDAQ 100;D;20110603;000000;2327.35;2327.61;2289.41;2293.48;0;0
NASDAQ 100;D;20110604;000000;2293.47;2293.49;2292.24;2292.31;0;0
NASDAQ 100;D;20110605;000000;2292.31;2292.31;2292.31;2292.31;0;0
NASDAQ 100;D;20110606;000000;2288.61;2299.4;2273.24;2274.19;0;0
NASDAQ 100;D;20110607;000000;2274.24;2288.76;2268.06;2268.37;0;0
NASDAQ 100;D;20110608;000000;2268.35;2269.36;2246.62;2252.87;0;0
NASDAQ 100;D;20110609;000000;2252.85;2267.76;2246.49;2257.25;0;0
NASDAQ 100;D;20110610;000000;2257.19;2257.19;2220.84;2222.29;0;0
NASDAQ 100;D;20110611;000000;2222.21;2222.21;2221.09;2221.09;0;0
NASDAQ 100;D;20110612;000000;2221.09;2221.09;2221.09;2221.09;0;0
NASDAQ 100;D;20110613;000000;2225.21;2234.22;2214.37;2222.07;0;0
NASDAQ 100;D;20110614;000000;2222.04;2256.46;2222.04;2251.33;0;0
NASDAQ 100;D;20110615;000000;2251.37;2251.43;2205.24;2207.96;0;0
NASDAQ 100;D;20110616;000000;2207.88;2216.74;2180.94;2199.97;0;0
NASDAQ 100;D;20110617;000000;2199.88;2222.51;2186.78;2192.45;0;0
NASDAQ 100;D;20110618;000000;2192.29;2192.96;2192.07;2192.96;0;0
NASDAQ 100;D;20110619;000000;2192.96;2192.96;2192.96;2192.96;0;0
NASDAQ 100;D;20110620;000000;2187.21;2210.64;2186.77;2203.69;0;0
NASDAQ 100;D;20110621;000000;2203.64;2253.27;2203.6;2251.66;0;0
NASDAQ 100;D;20110622;000000;2251.68;2254.64;2234.88;2235.52;0;0
NASDAQ 100;D;20110623;000000;2235.54;2256.7;2204.47;2255.62;0;0
NASDAQ 100;D;20110624;000000;2255.47;2255.65;2213.1;2216.65;0;0
NASDAQ 100;D;20110625;000000;2217.06;2217.06;2217.06;2217.06;0;0
NASDAQ 100;D;20110626;000000;2217.06;2217.06;2217.06;2217.06;0;0
NASDAQ 100;D;20110627;000000;2217.63;2262.94;2215.14;2252.02;0;0
NASDAQ 100;D;20110628;000000;2252.17;2286.85;2252;2286.46;0;0
NASDAQ 100;D;20110629;000000;2286.35;2299.32;2278.85;2294.64;0;0
NASDAQ 100;D;20110630;000000;2294.49;2327.36;2294.43;2324.58;0;0
NASDAQ 100;D;20110701;000000;2324.64;2363.36;2320.57;2360.81;0;0
NASDAQ 100;D;20110702;000000;2360.82;2361.59;2360.77;2361.39;0;0
NASDAQ 100;D;20110703;000000;2361.39;2361.39;2361.39;2361.39;0;0
NASDAQ 100;D;20110704;000000;2361.39;2361.39;2361.39;2361.39;0;0
NASDAQ 100;D;20110705;000000;2363.08;2374.39;2357.31;2371.7;0;0
NASDAQ 100;D;20110706;000000;2371.21;2383.77;2361.47;2378.45;0;0
NASDAQ 100;D;20110707;000000;2378.99;2418.98;2378.58;2412.47;0;0
NASDAQ 100;D;20110708;000000;2412.6;2412.89;2379.14;2405.92;0;0
NASDAQ 100;D;20110709;000000;2405.89;2405.89;2405.89;2405.89;0;0
NASDAQ 100;D;20110710;000000;2405.89;2405.89;2405.89;2405.89;0;0
NASDAQ 100;D;20110711;000000;2380.65;2392.09;2354.12;2362.41;0;0
NASDAQ 100;D;20110712;000000;2362.31;2366.35;2342.19;2343.87;0;0
NASDAQ 100;D;20110713;000000;2343.86;2377.34;2343.75;2352.96;0;0
NASDAQ 100;D;20110714;000000;2353.01;2370.72;2318.23;2325.79;0;0
NASDAQ 100;D;20110715;000000;2325.84;2357.36;2324.9;2356.18;0;0
NASDAQ 100;D;20110716;000000;2356.22;2357.03;2356.12;2356.67;0;0
NASDAQ 100;D;20110717;000000;2356.67;2356.67;2356.67;2356.67;0;0
NASDAQ 100;D;20110718;000000;2346.53;2354.56;2322.62;2344.18;0;0
NASDAQ 100;D;20110719;000000;2344.31;2400.58;2343.92;2397.03;0;0
NASDAQ 100;D;20110720;000000;2397.11;2412.39;2384.5;2387.98;0;0
NASDAQ 100;D;20110721;000000;2388.09;2417.13;2377.83;2404.33;0;0
NASDAQ 100;D;20110722;000000;2404.23;2432.84;2402.06;2429.42;0;0
NASDAQ 100;D;20110723;000000;2429.39;2429.5;2429.39;2429.5;0;0
NASDAQ 100;D;20110724;000000;2429.5;2429.5;2429.5;2429.5;0;0
NASDAQ 100;D;20110725;000000;2408.65;2437.42;2406.17;2424.21;0;0
NASDAQ 100;D;20110726;000000;2424.15;2438.44;2418.52;2429.97;0;0
NASDAQ 100;D;20110727;000000;2429.92;2429.92;2362.12;2367.9;0;0
NASDAQ 100;D;20110728;000000;2367.49;2401.25;2359.87;2372.68;0;0
NASDAQ 100;D;20110729;000000;2372.56;2388.24;2341.82;2363.45;0;0
NASDAQ 100;D;20110730;000000;2363.4;2363.4;2362.8;2362.81;0;0
NASDAQ 100;D;20110731;000000;2362.81;2362.81;2362.81;2362.81;0;0
NASDAQ 100;D;20110801;000000;2391.37;2396.5;2325.17;2353.23;0;0
NASDAQ 100;D;20110802;000000;2353.5;2354.31;2291.37;2292.9;0;0
NASDAQ 100;D;20110803;000000;2292.83;2316.73;2255.12;2313.11;0;0
NASDAQ 100;D;20110804;000000;2312.95;2313.22;2207.74;2207.79;0;0
NASDAQ 100;D;20110805;000000;2207.66;2240.68;2134.79;2195.28;0;0
NASDAQ 100;D;20110806;000000;2195.04;2195.18;2194.31;2194.38;0;0
NASDAQ 100;D;20110807;000000;2194.38;2194.38;2194.38;2194.38;0;0
NASDAQ 100;D;20110808;000000;2127.87;2162.78;2062.87;2065.08;0;0
NASDAQ 100;D;20110809;000000;2064.2;2157.66;2034.92;2157.66;0;0
NASDAQ 100;D;20110810;000000;2158.17;2161.75;2070.24;2073.62;0;0
NASDAQ 100;D;20110811;000000;2072.81;2187.45;2071.65;2160.11;0;0
NASDAQ 100;D;20110812;000000;2159.72;2195.25;2154.86;2182.23;0;0
NASDAQ 100;D;20110813;000000;2182.07;2182.07;2181.6;2182.05;0;0
NASDAQ 100;D;20110814;000000;2182.05;2182.05;2182.05;2182.05;0;0
NASDAQ 100;D;20110815;000000;2189.49;2213.28;2180.86;2213.2;0;0
NASDAQ 100;D;20110816;000000;2213.36;2214.12;2165.04;2194.01;0;0
NASDAQ 100;D;20110817;000000;2194.11;2214.26;2158.95;2181.3;0;0
NASDAQ 100;D;20110818;000000;2181.28;2181.66;2055.18;2074.45;0;0
NASDAQ 100;D;20110819;000000;2074.6;2102.88;2035.31;2038.01;0;0
NASDAQ 100;D;20110820;000000;2038.19;2038.25;2037.91;2038.22;0;0
NASDAQ 100;D;20110821;000000;2038.22;2038.22;2038.22;2038.22;0;0
NASDAQ 100;D;20110822;000000;2084.27;2084.83;2038.14;2043.31;0;0
NASDAQ 100;D;20110823;000000;2043.58;2127.65;2043.58;2127.56;0;0
NASDAQ 100;D;20110824;000000;2127.35;2148.22;2105.31;2144.72;0;0
NASDAQ 100;D;20110825;000000;2144.74;2153.71;2102.5;2109.21;0;0
NASDAQ 100;D;20110826;000000;2108.88;2169.41;2082.04;2161.34;0;0
NASDAQ 100;D;20110827;000000;2161.38;2161.97;2161.38;2161.97;0;0
NASDAQ 100;D;20110828;000000;2161.97;2161.97;2161.97;2161.97;0;0
NASDAQ 100;D;20110829;000000;2161.97;2224.5;2161.97;2224.24;0;0
NASDAQ 100;D;20110830;000000;2224.21;2250.1;2202.45;2237.65;0;0
NASDAQ 100;D;20110831;000000;2237.51;2268.07;2222.49;2239.42;0;0
NASDAQ 100;D;20110901;000000;2240.31;2263.94;2217.02;2218.48;0;0
NASDAQ 100;D;20110902;000000;2218.94;2219.07;2156.99;2168.06;0;0
NASDAQ 100;D;20110903;000000;2168.13;2168.13;2167.79;2167.83;0;0
NASDAQ 100;D;20110904;000000;2167.83;2167.83;2167.83;2167.83;0;0
NASDAQ 100;D;20110905;000000;2167.83;2167.83;2167.83;2167.83;0;0
NASDAQ 100;D;20110906;000000;2115.79;2171.39;2112.84;2168.39;0;0
NASDAQ 100;D;20110907;000000;2168.24;2223.68;2167.39;2223.6;0;0
NASDAQ 100;D;20110908;000000;2223.61;2244.51;2206.79;2213.68;0;0
NASDAQ 100;D;20110909;000000;2213.63;2214.29;2151.35;2163.94;0;0
NASDAQ 100;D;20110910;000000;2163.73;2163.73;2163.43;2163.66;0;0
NASDAQ 100;D;20110911;000000;2163.66;2163.66;2163.66;2163.66;0;0
NASDAQ 100;D;20110912;000000;2145.78;2192.28;2139.58;2191.24;0;0
NASDAQ 100;D;20110913;000000;2191.14;2225.4;2189.83;2220.51;0;0
NASDAQ 100;D;20110914;000000;2220.32;2277.92;2211.36;2252.29;0;0
NASDAQ 100;D;20110915;000000;2252.21;2289.69;2251.73;2286.08;0;0
NASDAQ 100;D;20110916;000000;2286.36;2308.96;2283.43;2305.64;0;0
NASDAQ 100;D;20110917;000000;2305.62;2306.26;2305.62;2306.09;0;0
NASDAQ 100;D;20110918;000000;2306.09;2306.09;2306.09;2306.09;0;0
NASDAQ 100;D;20110919;000000;2277.59;2319.7;2260.24;2308.64;0;0
NASDAQ 100;D;20110920;000000;2308.58;2337.7;2293.06;2295.41;0;0
NASDAQ 100;D;20110921;000000;2295.35;2321.17;2257.89;2259.2;0;0
NASDAQ 100;D;20110922;000000;2259.17;2259.17;2151.48;2186.35;0;0
NASDAQ 100;D;20110923;000000;2186.42;2216.75;2165.62;2207.79;0;0
NASDAQ 100;D;20110924;000000;2207.78;2207.93;2206.56;2206.86;0;0
NASDAQ 100;D;20110925;000000;2206.86;2206.86;2206.86;2206.86;0;0
NASDAQ 100;D;20110926;000000;2216.66;2237.13;2170.14;2234.32;0;0
NASDAQ 100;D;20110927;000000;2234.55;2290.71;2234.28;2254.07;0;0
NASDAQ 100;D;20110928;000000;2254.21;2281.09;2218.77;2221.5;0;0
NASDAQ 100;D;20110929;000000;2221.4;2258.96;2160.2;2197.39;0;0
NASDAQ 100;D;20110930;000000;2197.38;2197.71;2139.3;2139.3;0;0
NASDAQ 100;D;20111001;000000;2139.32;2139.33;2139.17;2139.18;0;0
NASDAQ 100;D;20111002;000000;2139.18;2139.18;2139.18;2139.18;0;0
NASDAQ 100;D;20111003;000000;2128.18;2153.95;2085.03;2085.03;0;0
NASDAQ 100;D;20111004;000000;2084.85;2131.03;2042.9;2128.85;0;0
NASDAQ 100;D;20111005;000000;2128.95;2187.5;2106.62;2182.5;0;0
NASDAQ 100;D;20111006;000000;2183.09;2218.3;2169.57;2217.84;0;0
NASDAQ 100;D;20111007;000000;2218.16;2227.38;2190.26;2201.99;0;0
NASDAQ 100;D;20111008;000000;2202.05;2202.76;2202.05;2202.76;0;0
NASDAQ 100;D;20111009;000000;2202.76;2202.76;2202.76;2202.76;0;0
NASDAQ 100;D;20111010;000000;2241.17;2277.79;2237.48;2277.79;0;0
NASDAQ 100;D;20111011;000000;2278.03;2300.7;2269.54;2294.22;0;0
NASDAQ 100;D;20111012;000000;2294.44;2331.85;2294.44;2307.19;0;0
NASDAQ 100;D;20111013;000000;2306.95;2330.64;2299.73;2326.36;0;0
NASDAQ 100;D;20111014;000000;2326.46;2370.69;2326.46;2369.98;0;0
NASDAQ 100;D;20111015;000000;2371.9;2371.94;2371.9;2371.94;0;0
NASDAQ 100;D;20111016;000000;2371.94;2371.94;2371.94;2371.94;0;0
NASDAQ 100;D;20111017;000000;2359.53;2367.21;2322.53;2334.16;0;0
NASDAQ 100;D;20111018;000000;2333.85;2375.26;2309.88;2363.86;0;0
NASDAQ 100;D;20111019;000000;2363.75;2364.87;2310.65;2317.36;0;0
NASDAQ 100;D;20111020;000000;2317.28;2317.32;2274.49;2306.24;0;0
NASDAQ 100;D;20111021;000000;2305.93;2349.79;2305.93;2335.68;0;0
NASDAQ 100;D;20111022;000000;2335.84;2335.97;2335.84;2335.93;0;0
NASDAQ 100;D;20111023;000000;2335.93;2335.93;2335.93;2335.93;0;0
NASDAQ 100;D;20111024;000000;2341.71;2389.9;2341.21;2384.79;0;0
NASDAQ 100;D;20111025;000000;2384.41;2384.42;2332.18;2336.64;0;0
NASDAQ 100;D;20111026;000000;2336.65;2355.02;2291.88;2334.22;0;0
NASDAQ 100;D;20111027;000000;2334.46;2412.52;2334.42;2399.36;0;0
NASDAQ 100;D;20111028;000000;2399.9;2404.8;2384.97;2401.53;0;0
NASDAQ 100;D;20111029;000000;2401.31;2401.31;2401.26;2401.29;0;0
NASDAQ 100;D;20111030;000000;2401.29;2401.29;2401.29;2401.29;0;0
NASDAQ 100;D;20111031;000000;2376.99;2389.29;2360.37;2360.37;0;0
NASDAQ 100;D;20111101;000000;2360.08;2360.08;2287.74;2298.56;0;0
NASDAQ 100;D;20111102;000000;2298.57;2329.06;2298.35;2318.32;0;0
NASDAQ 100;D;20111103;000000;2318.38;2369.77;2311.2;2367.1;0;0
NASDAQ 100;D;20111104;000000;2367.26;2367.71;2331.46;2357.26;0;0
NASDAQ 100;D;20111105;000000;2357.16;2357.16;2356.28;2356.32;0;0
NASDAQ 100;D;20111106;000000;2356.32;2356.32;2356.32;2356.32;0;0
NASDAQ 100;D;20111107;000000;2356.32;2365.59;2329.8;2363.18;0;0
NASDAQ 100;D;20111108;000000;2363.36;2397.55;2361.51;2395.24;0;0
NASDAQ 100;D;20111109;000000;2395.21;2402.51;2307.96;2314.93;0;0
NASDAQ 100;D;20111110;000000;2314.86;2338.91;2290.53;2304.77;0;0
NASDAQ 100;D;20111111;000000;2304.8;2363.12;2304.03;2354.47;0;0
NASDAQ 100;D;20111112;000000;2354.48;2356.64;2350.94;2355.78;0;0
NASDAQ 100;D;20111113;000000;2355.78;2355.78;2355.78;2355.78;0;0
NASDAQ 100;D;20111114;000000;2350.91;2362.46;2333.65;2333.71;0;0
NASDAQ 100;D;20111115;000000;2333.65;2371.52;2331.75;2369.98;0;0
NASDAQ 100;D;20111116;000000;2369.99;2375.1;2342.72;2354.2;0;0
NASDAQ 100;D;20111117;000000;2354.21;2355.9;2257.92;2271.28;0;0
NASDAQ 100;D;20111118;000000;2271.24;2274.62;2250.94;2257.6;0;0
NASDAQ 100;D;20111119;000000;2257.62;2261.19;2253.81;2253.95;0;0
NASDAQ 100;D;20111120;000000;2253.95;2253.95;2253.95;2253.95;0;0
NASDAQ 100;D;20111121;000000;2219.88;2225.54;2188.14;2208.39;0;0
NASDAQ 100;D;20111122;000000;2208.38;2224.04;2191.87;2214.31;0;0
NASDAQ 100;D;20111123;000000;2214.32;2221;2169.75;2174.44;0;0
NASDAQ 100;D;20111124;000000;2174.25;2185.15;2166.54;2166.54;0;0
NASDAQ 100;D;20111125;000000;2159.94;2182.28;2150.71;2150.88;0;0
NASDAQ 100;D;20111126;000000;2150.88;2150.88;2150.88;2150.88;0;0
NASDAQ 100;D;20111127;000000;2150.88;2150.88;2150.88;2150.88;0;0
NASDAQ 100;D;20111128;000000;2207.68;2227.81;2206.69;2218.51;0;0
NASDAQ 100;D;20111129;000000;2218.5;2240.63;2205.77;2216.99;0;0
NASDAQ 100;D;20111130;000000;2217.08;2290.66;2210.6;2277.82;0;0
NASDAQ 100;D;20111201;000000;2277.85;2313.43;2275.75;2309.41;0;0
NASDAQ 100;D;20111202;000000;2309.4;2331.12;2305.7;2307.95;0;0
NASDAQ 100;D;20111203;000000;2307.94;2311.16;2301.25;2302.04;0;0
NASDAQ 100;D;20111204;000000;2302.04;2302.04;2302.04;2302.04;0;0
NASDAQ 100;D;20111205;000000;2336.55;2343.1;2321.6;2328.88;0;0
NASDAQ 100;D;20111206;000000;2328.85;2335.79;2313.99;2330.41;0;0
NASDAQ 100;D;20111207;000000;2330.45;2334.16;2292.15;2307.2;0;0
NASDAQ 100;D;20111208;000000;2307.19;2331.64;2289.32;2291.16;0;0
NASDAQ 100;D;20111209;000000;2291.19;2325.64;2278.42;2323.64;0;0
NASDAQ 100;D;20111210;000000;2323.69;2324.41;2317.99;2318.68;0;0
NASDAQ 100;D;20111211;000000;2318.68;2318.68;2318.68;2318.68;0;0
NASDAQ 100;D;20111212;000000;2295.43;2295.53;2274.15;2283.97;0;0
NASDAQ 100;D;20111213;000000;2284.05;2316.9;2277.82;2281.26;0;0
NASDAQ 100;D;20111214;000000;2281.23;2285.36;2219.68;2228.37;0;0
NASDAQ 100;D;20111215;000000;2228.42;2253.21;2223.52;2227.96;0;0
NASDAQ 100;D;20111216;000000;2227.92;2267.51;2225.06;2239.6;0;0
NASDAQ 100;D;20111217;000000;2239.56;2242.58;2235.41;2238.18;0;0
NASDAQ 100;D;20111218;000000;2238.18;2238.18;2238.18;2238.18;0;0
NASDAQ 100;D;20111219;000000;2244.37;2250.27;2223.43;2228.21;0;0
NASDAQ 100;D;20111220;000000;2228.2;2283.45;2209.57;2279.74;0;0
NASDAQ 100;D;20111221;000000;2279.72;2282.69;2222.68;2238.06;0;0
NASDAQ 100;D;20111222;000000;2238.01;2268.57;2235.34;2264.9;0;0
NASDAQ 100;D;20111223;000000;2264.91;2284.73;2264.56;2281.35;0;0
NASDAQ 100;D;20111224;000000;2281.38;2287.96;2280.01;2287.57;0;0
NASDAQ 100;D;20111225;000000;2287.57;2287.57;2287.57;2287.57;0;0
NASDAQ 100;D;20111226;000000;2287.57;2287.57;2287.57;2287.57;0;0
NASDAQ 100;D;20111227;000000;2284.29;2301.3;2281.86;2299.87;0;0
NASDAQ 100;D;20111228;000000;2299.89;2300.12;2268.24;2271.54;0;0
NASDAQ 100;D;20111229;000000;2271.52;2283.18;2262.22;2280.73;0;0
NASDAQ 100;D;20111230;000000;2280.71;2289.12;2279.06;2281.08;0;0
NASDAQ 100;D;20111231;000000;2281.09;2284.03;2277.8;2277.83;0;0
NASDAQ 100;D;20120101;000000;2277.83;2277.83;2277.83;2277.83;0;0
NASDAQ 100;D;20120102;000000;2277.83;2277.83;2277.83;2277.83;0;0
NASDAQ 100;D;20120103;000000;2323.16;2332.24;2315.28;2328.63;0;0
NASDAQ 100;D;20120104;000000;2328.62;2333.28;2307.56;2331.78;0;0
NASDAQ 100;D;20120105;000000;2331.7;2351.45;2317.52;2344.82;0;0
NASDAQ 100;D;20120106;000000;2344.78;2362.58;2341.64;2358.07;0;0
NASDAQ 100;D;20120107;000000;2358.06;2360.09;2353.69;2356.17;0;0
